slug;check;answer;value;source;checked
sokolinn-park;08;да;квартиры · эскроу есть (Альфа-банк) · разрешение на строительство действует до 28.12.2030 · участок: аренда;https://наш.дом.рф/сервисы/каталог-новостроек/объект/64454;23.09.2026
sokolinn-park;09;да;от 415 900 ₽/м²;каталоги (база 14.09);23.09.2026
solos;01;да;ВАО;"координаты базы; кольцо — схема из nota-karta-zhk";23.09.2026
solos;02;нет;магистраль 107 м (Третье транспортное кольцо);"OpenStreetMap (bbbike 22.09.2026 + Overpass): ТЭЦ, МСЗ, полигоны отходов, промзоны от 2 га, магистрали; парки от 1 га и вода — 500 м";23.09.2026
solos;03;да;"Николаевка (МЦК/МЦД/ж/д) — 11 мин; школа с отметкой NOTA — Школа № 2107, 2232 м";"OpenStreetMap, пешеходный граф (Дейкстра, 4,5 км/ч): метро, МЦК, МЦД, ж/д; marshruty.csv, shkoly.csv";23.09.2026
solos;04;нет;1243 квартир;каталоги и декларации (база 14.09);23.09.2026
solos;05;нет;0.37 м/м на квартиру (457 на 1243);каталоги и декларации (база 14.09);23.09.2026
solos;06;нет данных;ЕРЗ: застройщика нет в рейтинге · сдано 0 домов за 3 года (Москва и МО) · остановок нет · банкротств нет;ЕИСЖС наш.дом.рф: каталог новостроек, реестр застройщиков, реестр проблемных объектов · ЕФРСБ bankrot.fedresurs.ru;23.09.2026
solos;07;да;ввод: I кв. 2029 ⟶ I кв. 2029 (без переноса) · готовность по графику декларации 20% · строится;https://наш.дом.рф/сервисы/каталог-новостроек/объект/65338;23.09.2026
solos;08;да;квартиры · эскроу есть · разрешение на строительство действует до 14.03.2029 · участок: аренда;https://наш.дом.рф/сервисы/каталог-новостроек/объект/65338;23.09.2026
solos;09;да;от 476 118 ₽/м²;каталоги, декларации, сайты застройщиков (база 23.09);23.09.2026
soul;01;да;САО;"координаты базы; кольцо — схема из nota-karta-zhk";23.09.2026
soul;02;нет;промзона 56 м (АО Радий);"OpenStreetMap (bbbike 22.09.2026 + Overpass): ТЭЦ, МСЗ, полигоны отходов, промзоны от 2 га, магистрали; парки от 1 га и вода — 500 м";23.09.2026
soul;03;да;"Подмосковная (МЦК/МЦД/ж/д) — 11 мин; школа с отметкой NOTA — Школа № 1575, 1191 м";"OpenStreetMap, пешеходный граф (Дейкстра, 4,5 км/ч): метро, МЦК, МЦД, ж/д; marshruty.csv, shkoly.csv";23.09.2026
soul;04;нет;1284 квартир;каталоги и декларации (база 14.09);23.09.2026
soul;05;нет;0.44 м/м на квартиру (567 на 1284);каталоги и декларации (база 14.09);23.09.2026
soul;06;да;ЕРЗ 5 · сдано 4 дома за 3 года (Москва и МО) · остановок нет · банкротств нет;ЕРЗ.РФ https://erzrf.ru/zastroyschiki/brand/pik-429726001 · ЕИСЖС наш.дом.рф: каталог новостроек, реестр застройщиков, реестр проблемных объектов · ЕФРСБ bankrot.fedresurs.ru;23.09.2026
soul;07;да;ввод: IV кв. 2026 ⟶ II кв. 2027 (+6 мес.) · готовность по графику декларации 40% · строится 2 из 2 корпусов (показан корпус с наибольшим сдвигом) · передача ключей 20.06.2027 ⟶ 30.09.2027;https://наш.дом.рф/сервисы/каталог-новостроек/объект/68001 (+ ещё 1 объект: 54394);23.09.2026
soul;08;да;квартиры · эскроу есть (Сбербанк) · разрешение на строительство действует до 30.06.2027 · участок: аренда и собственность, собственность;https://наш.дом.рф/сервисы/каталог-новостроек/объект/68001 (+ ещё 1 объект: 54394);23.09.2026
soul;09;да;от 535 937 ₽/м²;каталоги, декларации, сайты застройщиков (база 23.09);23.09.2026
soyuz;01;нет;за Третьим кольцом;"координаты базы; кольцо — схема из nota-karta-zhk";23.09.2026
soyuz;02;да;плюсы: парк 144 м (Сквер, прилегающий к Лазоревому проезду), вода 192 м;"OpenStreetMap (bbbike 22.09.2026 + Overpass): ТЭЦ, МСЗ, полигоны отходов, промзоны от 2 га, магистрали; парки от 1 га и вода — 500 м";23.09.2026
soyuz;03;нет;"Ботанический сад (МЦК/МЦД/ж/д) — 21 мин; школы с отметкой NOTA в 30 минутах нет";"OpenStreetMap, пешеходный граф (Дейкстра, 4,5 км/ч): метро, МЦК, МЦД, ж/д; marshruty.csv, shkoly.csv";23.09.2026
soyuz;04;да;133 квартир;каталоги и декларации (база 14.09);23.09.2026
soyuz;05;нет данных;;;23.09.2026
soyuz;06;да;ЕРЗ 4,5 · сдано 3 дома за 3 года (Москва и МО) · остановок нет · банкротств нет;ЕРЗ.РФ https://erzrf.ru/zastroyschiki/brand/gruppa-rodina-21959217001 · ЕИСЖС наш.дом.рф: каталог новостроек, реестр застройщиков, реестр проблемных объектов · ЕФРСБ bankrot.fedresurs.ru;23.09.2026
soyuz;07;нет;ввод: IV кв. 2025 ⟶ III кв. 2026 (+9 мес.) · готовность по графику декларации 80% · строится 4 из 7 корпусов, 3 сдано (показан корпус с наибольшим сдвигом) · передача ключей 30.09.2026 ⟶ 31.12.2026;https://наш.дом.рф/сервисы/каталог-новостроек/объект/52456 (+ ещё 6 объектов: 52455, 52454, 52453, 52457, 52452 …);23.09.2026
soyuz;08;да;квартиры · эскроу есть · разрешение на строительство действует до 31.12.2026 · участок: аренда;https://наш.дом.рф/сервисы/каталог-новостроек/объект/52456 (+ ещё 6 объектов: 52455, 52454, 52453, 52457, 52452 …);23.09.2026
soyuz;09;да;от 715 278 ₽/м²;каталоги, декларации, сайты застройщиков (база 23.09);23.09.2026
springs;01;нет;за Третьим кольцом;"координаты базы; кольцо — схема из nota-karta-zhk";23.09.2026
springs;02;да;плюсы: парк 76 м, вода 315 м (Мазиловский пруд);"OpenStreetMap (bbbike 22.09.2026 + Overpass): ТЭЦ, МСЗ, полигоны отходов, промзоны от 2 га, магистрали; парки от 1 га и вода — 500 м";23.09.2026
springs;03;да;"Славянский бульвар (метро) — 15 мин; школы с отметкой NOTA в 30 минутах нет";"OpenStreetMap, пешеходный граф (Дейкстра, 4,5 км/ч): метро, МЦК, МЦД, ж/д; marshruty.csv, shkoly.csv";23.09.2026
springs;04;да;149 квартир;каталоги, декларации, сайты застройщиков (база 23.09);23.09.2026
springs;05;нет;1.20 м/м на квартиру (179 на 149);каталоги, декларации, сайты застройщиков (база 23.09);23.09.2026
springs;06;нет данных;ЕРЗ: рейтинг не присвоен · сдано 0 домов за 3 года (Москва и МО) · остановок нет · банкротств нет;ЕРЗ.РФ https://erzrf.ru/zastroyschiki/brand/gruppa-kompanij-uniq-development-26675337001 · ЕИСЖС наш.дом.рф: каталог новостроек, реестр застройщиков, реестр проблемных объектов · ЕФРСБ bankrot.fedresurs.ru;23.09.2026
springs;07;да;ввод: III кв. 2027 ⟶ III кв. 2027 (без переноса) · готовность по графику декларации 20% · строится;https://наш.дом.рф/сервисы/каталог-новостроек/объект/62103;23.09.2026
